
937;notahat;not_a_mock;Pete Yandell;Fri May 30 14:55:50 BRT 2008;2661;4;2;2;0;0;0;143;5;3;47;116;0;0;0%;0%;0%

938;kjk;fofou;Krzysztof Kowalczyk;Sat May 31 00:01:58 BRT 2008;2660;2;4;1;3;0;0;183;10;38;175;1249;0;0;0%;0%;0%

939;jerrett;rails_money;Jerrett Strain;Sat May 31 01:07:08 BRT 2008;2660;8;1;0;1;0;0;8;4;10;16;226;0;0;0%;0%;0%

940;haruska;fb2twit;Jason Haruska;Sat May 31 01:37:05 BRT 2008;2660;1;1;1;0;0;0;32;15;0;3;276;0;0;0%;0%;0%

941;notahat;time_travel;Pete Yandell;Sat May 31 02:10:36 BRT 2008;2660;4;1;1;0;0;0;143;5;3;33;131;0;0;0%;0%;0%

942;eagleas;webmoney;Alexander Oryol;Sat May 31 02:54:52 BRT 2008;2660;11;25;4;21;0;0;1;0;23;38;600;0;0;0%;0%;0%

943;ianwhite;truncate_html;Ian White;Sat May 31 07:51:32 BRT 2008;2660;4;3;1;2;0;0;79;9;11;53;291;0;0;0%;0%;0%

944;awendt;hyggelig;André Wendt;Sat May 31 08:12:21 BRT 2008;2660;5;8;1;7;0;0;21;22;0;4;1192;0;0;0%;0%;0%

945;markusb;pdf-create;Markus Baertschi;Sat May 31 08:17:37 BRT 2008;2660;3;2;1;1;0;0;1;1;4;12;1021;0;0;0%;0%;0%

946;chneukirchen;rack;Christian Neukirchen;Sat May 31 09:06:38 BRT 2008;2660;277;10;0;10;0;0;487;1;5;470;2436;0;0;0%;0%;0%

947;jlong;serve;John W. Long;Sat May 31 11:40:53 BRT 2008;2660;32;130;23;107;0;0;220;8;96;836;8412;0;0;0%;0%;0%

948;pjf;autodie;Paul Fenwick;Sat May 31 12:05:48 BRT 2008;2660;38;68;13;55;0;0;169;32;17;29;2192;0;0;0%;0%;0%

949;pjf;ipc-system-simple;Paul Fenwick;Sat May 31 13:50:57 BRT 2008;2660;7;16;6;10;1;0;169;32;8;10;561;0;0;0%;0%;0%

950;tkmr;as2js;TAKAMURA Tatsuya;Sat May 31 13:58:02 BRT 2008;2660;1;1;1;0;0;0;5;14;1;4;92;0;0;0%;0%;0%

951;ninjudd;record_cache;Justin Balthrop;Sat May 31 15:09:07 BRT 2008;2660;7;11;7;4;0;0;99;26;6;39;358;0;0;0%;0%;0%

952;superchris;rubyjs;Chris Nelson;Sat May 31 16:00:20 BRT 2008;2660;3;2;2;0;0;0;53;3;5;54;6149;0;0;0%;0%;0%

953;seaofclouds;pop;seaofclouds;Sat May 31 16:07:18 BRT 2008;2660;1;2;2;0;0;0;126;24;21;49;165;0;0;0%;0%;0%

954;davidB;scala-tools-parent;David Bernard;Sat May 31 17:50:07 BRT 2008;2659;2;1;0;1;0;0;36;0;0;3;236;0;0;0%;0%;0%

955;yariv;twoorl;Yariv Sadan;Sat May 31 17:56:10 BRT 2008;2659;8;1;1;0;0;0;98;2;12;80;454;0;0;0%;0%;0%

956;davidB;scala-maven-plugin;David Bernard;Sat May 31 18:02:12 BRT 2008;2659;37;170;25;145;0;0;36;0;62;224;6049;0;0;0%;0%;0%

957;jhubert;ruby-date-recur;Jeremy Baker;Sat May 31 18:13:38 BRT 2008;2659;2;1;1;0;0;0;32;43;0;19;90;0;0;0%;0%;0%

958;GUI;after_commit;Nick Muerdter;Sat May 31 18:24:46 BRT 2008;2659;3;2;2;0;0;0;31;0;41;44;132;0;0;0%;0%;0%

959;WardCunningham;morse;Ward Cunningham;Sat May 31 19:26:12 BRT 2008;2659;6;3;0;3;0;0;604;3;7;25;2226;0;0;0%;0%;0%

960;AntonyBlakey;smalltalk.tmbundle;Antony Blakey;Sat May 31 20:04:57 BRT 2008;2659;1;1;0;1;0;0;3;0;2;12;86;0;0;0%;0%;0%

961;matthewfallshaw;change_tempo;Matthew Fallshaw;Sat May 31 20:22:00 BRT 2008;2659;2;1;0;1;0;0;15;1;1;1;268;0;0;0%;0%;0%

962;commonthread;flickr_fu;CommonThread;Sat May 31 21:27:55 BRT 2008;2659;25;29;10;19;0;0;9;1;51;218;424;0;0;0%;0%;0%

963;kevinclark;dust;Kevin Clark;Sat May 31 21:43:28 BRT 2008;2659;2;2;1;1;0;0;72;4;4;67;710;0;0;0%;0%;0%

964;cjbottaro;without_callbacks;Christopher J. Bottaro;Sat May 31 23:23:56 BRT 2008;2659;1;2;2;0;0;0;13;0;1;11;90;0;0;0%;0%;0%

965;adkron;sinatratumblog;Amos King;Sun Jun 01 01:13:50 BRT 2008;2659;2;1;0;1;0;0;59;17;0;3;108;0;0;0%;0%;0%

966;ngerakines;erlang_twitter;Nick Gerakines;Sun Jun 01 05:01:19 BRT 2008;2659;7;5;4;1;0;0;256;74;27;118;189;0;0;0%;0%;0%

967;adambair;fu-fu;Adam Bair;Sun Jun 01 05:13:35 BRT 2008;2659;5;3;2;1;0;0;72;54;13;63;1018;0;0;0%;0%;0%

968;credmp;color-theme-arjen;Arjen Wiersma;Sun Jun 01 06:41:38 BRT 2008;2659;2;2;0;2;0;0;4;11;1;9;252;0;0;0%;0%;0%

969;bchiu;merb_forgery_protection;Ben Chiu;Sun Jun 01 13:25:24 BRT 2008;2659;1;1;1;0;0;0;0;0;1;6;125;0;0;0%;0%;0%

970;subwindow;negative-captcha;Erik Peterson;Sun Jun 01 13:59:07 BRT 2008;2659;21;50;11;39;0;0;15;17;83;722;336;0;0;0%;0%;0%

971;lackac;callout;László Bácsi;Sun Jun 01 17:24:49 BRT 2008;2658;1;1;1;0;0;0;39;14;0;8;120;0;0;0%;0%;0%

972;zeuz;travian;null;Sun Jun 01 18:39:57 BRT 2008;2658;1;1;0;1;0;0;0;0;0;1;96;0;0;0%;0%;0%

973;myers;id3v2;Myers Carpenter;Sun Jun 01 19:10:27 BRT 2008;2658;5;2;1;1;0;0;7;7;8;13;230;0;0;0%;0%;0%

974;rubyspec;rubyspec;RubySpec;Sun Jun 01 19:27:12 BRT 2008;2658;315;315;13;302;0;0;0;0;246;664;21531;0;0;0%;0%;0%

975;mutle;fu2;Mutwin Kraus;Sun Jun 01 20:14:58 BRT 2008;2658;11;138;12;126;1;2;71;3;5;12;59426;0;0;0%;0%;0%

976;acangiano;ruby-benchmark-suite;Antonio Cangiano;Sun Jun 01 20:38:14 BRT 2008;2658;14;11;1;10;0;0;9;3;19;166;18500;0;0;0%;0%;0%

977;maiha;dsl_accessor;null;Sun Jun 01 21:12:29 BRT 2008;2658;1;1;1;0;0;0;100;12;1;6;159;0;0;0%;0%;0%

978;rubyspec;mspec;RubySpec;Sun Jun 01 21:13:28 BRT 2008;2658;42;66;15;51;0;0;0;0;43;85;1645;0;0;0%;0%;0%

979;ukstudio;acts_as_bits;AKAMATSU Yuki;Sun Jun 01 22:12:26 BRT 2008;2658;4;3;0;3;0;0;125;75;2;13;292;0;0;0%;0%;0%

980;tenderlove;betabrite;Aaron Patterson;Mon Jun 02 01:44:38 BRT 2008;2658;2;1;1;0;0;0;4468;19;5;11;150;0;0;0%;0%;0%

981;ariya;screenie;Ariya Hidayat;Mon Jun 02 09:53:33 BRT 2008;2658;8;2;2;0;0;0;1316;0;8;26;1416;0;0;0%;0%;0%

982;72squared;glu-php;John Loehrer;Mon Jun 02 12:50:17 BRT 2008;2658;4;1;0;1;0;0;8;4;0;7;2838;0;0;0%;0%;0%

983;mbleigh;subdomain-fu;Michael Bleigh;Mon Jun 02 17:03:53 BRT 2008;2657;28;33;22;11;0;0;562;32;118;600;249;0;0;0%;0%;0%

984;hoverbird;chance;Patrick Ewing;Mon Jun 02 18:00:28 BRT 2008;2657;2;1;0;1;0;0;313;119;1;7;270;0;0;0%;0%;0%

985;edavis10;redmine;Eric Davis;Mon Jun 02 19:36:50 BRT 2008;2657;10;65;33;32;0;0;374;0;712;2325;67591;0;0;0%;0%;0%

986;robmckinnon;rugalytics;Rob McKinnon;Mon Jun 02 20:47:22 BRT 2008;2657;6;2;0;2;0;0;69;32;12;115;501;0;0;0%;0%;0%

987;yob;pdf-reader;James Healy;Mon Jun 02 22:11:36 BRT 2008;2657;31;148;58;90;0;0;94;69;139;788;13193;0;0;0%;0%;0%

988;webmat;git_remote_branch;Mathieu Martin;Mon Jun 02 22:16:56 BRT 2008;2657;11;19;3;16;0;0;55;76;32;375;467;0;0;0%;0%;0%

989;jstewart;system_messages;Jason Stewart;Mon Jun 02 22:21:00 BRT 2008;2657;1;1;0;1;0;0;12;8;9;36;129;0;0;0%;0%;0%

990;infews;amaz.infews;Davis W. Frank;Tue Jun 03 02:04:12 BRT 2008;2657;4;1;1;0;0;0;62;1;0;1;3904;0;0;0%;0%;0%

991;mernen;json-jruby;Daniel Luz;Tue Jun 03 02:47:48 BRT 2008;2657;4;10;2;8;0;2;14;3;2;23;516;0;0;0%;0%;0%

992;kommen;quikiee;Dieter Komendera;Tue Jun 03 04:22:40 BRT 2008;2657;1;1;0;1;0;0;33;5;1;8;133;0;0;0%;0%;0%

993;chrisa;ruby-dtrace;Chris Andrews;Tue Jun 03 09:14:03 BRT 2008;2657;9;2;1;1;0;0;38;12;6;60;648;0;0;0%;0%;0%

994;bdarcus;mysite;null;Tue Jun 03 10:38:53 BRT 2008;2657;1;1;1;0;0;0;13;0;0;1;164;0;0;0%;0%;0%

995;thoughtbot;factory_girl;thoughtbot, inc.;Tue Jun 03 10:55:37 BRT 2008;2657;136;813;80;733;0;25;0;0;754;4345;4182;0;0;0%;0%;0%

996;cpjolicoeur;bb-ruby;Craig P Jolicoeur;Tue Jun 03 11:36:06 BRT 2008;2657;18;35;0;35;0;0;43;10;46;107;595;0;0;0%;0%;0%

997;elim;dotemacs;Takeru Naito;Tue Jun 03 11:43:25 BRT 2008;2657;5;53;0;53;0;0;47;44;0;13;1484;0;0;0%;0%;0%

998;edgarjs;ajaxful-rating;Edgar Suarez;Tue Jun 03 12:28:10 BRT 2008;2657;15;102;34;68;0;0;62;10;135;434;687;0;0;0%;0%;0%

999;edgarjs;youtube-model;Edgar Suarez;Tue Jun 03 12:40:54 BRT 2008;2657;6;5;4;1;0;0;62;10;10;78;3223;0;0;0%;0%;0%
